dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,14.115220,5.748237,10.080000,4.000000,0.000000,0.000000,5.915034
0.020000,14.189895,5.719536,10.160000,4.000000,0.000000,0.000000,5.917486
0.020000,14.264640,5.691023,10.240000,4.000000,0.000000,0.000000,5.920037
0.020000,14.339461,5.662704,10.320000,4.000000,0.000000,0.000000,5.922689
0.020000,14.414357,5.634587,10.400000,4.000000,0.000000,0.000000,5.925444
0.020000,14.489332,5.606681,10.480000,4.000000,0.000000,0.000000,5.928305
0.020000,14.564388,5.578994,10.560000,4.000000,0.000000,0.000000,5.931275
0.020000,14.639528,5.551533,10.640000,4.000000,0.000000,0.000000,5.934356
0.020000,14.714753,5.524309,10.720000,4.000000,0.000000,0.000000,5.937553
0.020000,14.790066,5.497330,10.800000,4.000000,0.000000,0.000000,5.940868
0.020000,14.865470,5.470605,10.880000,4.000000,0.000000,0.000000,5.944304
0.020000,14.940968,5.444144,10.960000,4.000000,0.000000,0.000000,5.947866
0.020000,15.016560,5.417957,11.040000,4.000000,0.000000,0.000000,5.951556
0.020000,15.092250,5.392054,11.120000,4.000000,0.000000,0.000000,5.955379
0.020000,15.168040,5.366446,11.200000,4.000000,0.000000,0.000000,5.959339
0.020000,15.243934,5.341143,11.280000,4.000000,0.000000,0.000000,5.963440
0.020000,15.319932,5.316158,11.360000,4.000000,0.000000,0.000000,5.967688
0.020000,15.396038,5.291501,11.440000,4.000000,0.000000,0.000000,5.972086
0.020000,15.472253,5.267185,11.520000,4.000000,0.000000,0.000000,5.976640
0.020000,15.548580,5.243222,11.600000,4.000000,0.000000,0.000000,5.981356
0.020000,15.625021,5.219626,11.680000,4.000000,0.000000,0.000000,5.986238
0.020000,15.701578,5.196411,11.760000,4.000000,0.000000,0.000000,5.991293
0.020000,15.778253,5.173589,11.840000,4.000000,0.000000,0.000000,5.996527
0.020000,15.855049,5.151176,11.920000,4.000000,0.000000,0.000000,6.001947
0.020000,15.931968,5.129187,12.000000,4.000000,0.000000,0.000000,6.007559
0.020000,16.009011,5.107637,12.080000,4.000000,0.000000,0.000000,6.013371
0.020000,16.086180,5.086544,12.160000,4.000000,0.000000,0.000000,6.019391
0.020000,16.163477,5.065924,12.240000,4.000000,0.000000,0.000000,6.025626
0.020000,16.240902,5.045795,12.320000,4.000000,0.000000,0.000000,6.032084
0.020000,16.318460,5.026175,12.400000,4.000000,0.000000,0.000000,6.038776
0.020000,16.396149,5.007084,12.480000,4.000000,0.000000,0.000000,6.045710
0.020000,16.473969,4.988542,12.560000,4.000000,0.000000,0.000000,6.052895
0.020000,16.551925,4.970569,12.640000,4.000000,0.000000,0.000000,6.060343
0.020000,16.630013,4.953189,12.720000,4.000000,0.000000,0.000000,6.068065
0.020000,16.708237,4.936423,12.800000,4.000000,0.000000,0.000000,6.076071
0.020000,16.786594,4.920295,12.880000,4.000000,0.000000,0.000000,6.084373
0.020000,16.865085,4.904830,12.960000,4.000000,0.000000,0.000000,6.092985
0.020000,16.943707,4.890055,13.040000,4.000000,0.000000,0.000000,6.101920
0.020000,17.022463,4.875996,13.120000,4.000000,0.000000,0.000000,6.111192
0.020000,17.101347,4.862681,13.200000,4.000000,0.000000,0.000000,6.120814
0.020000,17.180357,4.850140,13.280000,4.000000,0.000000,0.000000,6.130803
0.020000,17.259491,4.838405,13.360000,4.000000,0.000000,0.000000,6.141174
0.020000,17.338745,4.827506,13.440000,4.000000,0.000000,0.000000,6.151945
0.020000,17.418114,4.817478,13.520000,4.000000,0.000000,0.000000,6.163131
0.020000,17.497592,4.808355,13.600000,4.000000,0.000000,0.000000,6.174752
0.020000,17.577172,4.800175,13.680000,4.000000,0.000000,0.000000,6.186826
0.020000,17.656847,4.792975,13.760000,4.000000,0.000000,0.000000,6.199373
0.020000,17.736606,4.786794,13.840000,4.000000,0.000000,0.000000,6.212412
0.020000,17.816441,4.781674,13.920000,4.000000,0.000000,0.000000,6.225963
0.020000,17.896341,4.777658,14.000000,4.000000,0.000000,0.000000,6.240049
0.020000,17.976289,4.774790,14.080000,4.000000,0.000000,0.000000,6.254690
0.020000,18.056270,4.773115,14.160000,4.000000,0.000000,0.000000,6.269907
0.020000,18.136268,4.772681,14.240000,4.000000,0.000000,0.000000,0.002536
0.020000,18.216263,4.773537,14.320000,4.000000,0.000000,0.000000,0.018971
0.020000,18.296231,4.775733,14.400000,4.000000,0.000000,0.000000,0.036046
0.020000,18.376150,4.779321,14.480000,4.000000,0.000000,0.000000,0.053782
0.020000,18.455991,4.784352,14.560000,4.000000,0.000000,0.000000,0.072197
0.020000,18.535722,4.790880,14.640000,4.000000,0.000000,0.000000,0.091310
0.020000,18.615311,4.798959,14.720000,4.000000,0.000000,0.000000,0.111137
0.020000,18.694722,4.808643,14.800000,4.000000,0.000000,0.000000,0.131691
0.020000,18.773912,4.819987,14.880000,4.000000,0.000000,0.000000,0.152983
0.020000,18.852838,4.833043,14.960000,4.000000,0.000000,0.000000,0.175019
0.020000,18.931451,4.847864,15.040000,4.000000,0.000000,0.000000,0.197803
0.020000,19.009700,4.864502,15.120000,4.000000,0.000000,0.000000,0.221333
0.020000,19.087529,4.883005,15.200000,4.000000,0.000000,0.000000,0.245601
0.020000,19.164878,4.903419,15.280000,4.000000,0.000000,0.000000,0.270594
0.020000,19.241685,4.925787,15.360000,4.000000,0.000000,0.000000,0.296292
0.020000,19.317883,4.950147,15.440000,4.000000,0.000000,0.000000,0.322666
0.020000,19.393404,4.976532,15.520000,4.000000,0.000000,0.000000,0.349682
0.020000,19.468176,5.004971,15.600000,4.000000,0.000000,0.000000,0.377296
0.020000,19.542125,5.035484,15.680000,4.000000,0.000000,0.000000,0.405458
0.020000,19.615178,5.068085,15.760000,4.000000,0.000000,0.000000,0.434109
0.020000,19.687259,5.102781,15.840000,4.000000,0.000000,0.000000,0.463183
0.020000,19.758295,5.139570,15.920000,4.000000,0.000000,0.000000,0.492606
0.020000,19.828211,5.178444,16.000000,4.000000,0.000000,0.000000,0.522301
0.020000,19.896939,5.219383,16.080000,4.000000,0.000000,0.000000,0.552185
0.020000,19.964410,5.262361,16.160000,4.000000,0.000000,0.000000,0.582172
0.020000,20.030562,5.307344,16.240000,4.000000,0.000000,0.000000,0.612173
0.020000,20.095335,5.354289,16.320000,4.000000,0.000000,0.000000,0.642103
0.020000,20.158679,5.403147,16.400000,4.000000,0.000000,0.000000,0.671873
0.020000,20.220546,5.453862,16.480000,4.000000,0.000000,0.000000,0.701402
0.020000,20.280897,5.506372,16.560000,4.000000,0.000000,0.000000,0.730610
0.020000,20.339698,5.560610,16.640000,4.000000,0.000000,0.000000,0.759425
0.020000,20.396926,5.616508,16.720000,4.000000,0.000000,0.000000,0.787780
0.020000,20.452561,5.673992,16.800000,4.000000,0.000000,0.000000,0.815614
0.020000,20.506591,5.732987,16.880000,4.000000,0.000000,0.000000,0.842878
0.020000,20.559010,5.793415,16.960000,4.000000,0.000000,0.000000,0.869526
0.020000,20.609822,5.855205,17.040000,4.000000,0.000000,0.000000,0.895523
0.020000,20.659031,5.918276,17.120000,4.000000,0.000000,0.000000,0.920841
0.020000,20.706651,5.982558,17.200000,4.000000,0.000000,0.000000,0.945458
0.020000,20.752697,6.047975,17.280000,4.000000,0.000000,0.000000,0.969360
0.020000,20.797190,6.114457,17.360000,4.000000,0.000000,0.000000,0.992539
0.020000,20.840155,6.181938,17.440000,4.000000,0.000000,0.000000,1.014993
0.020000,20.881620,6.250352,17.520000,4.000000,0.000000,0.000000,1.036723
0.020000,20.921613,6.319637,17.600000,4.000000,0.000000,0.000000,1.057736
0.020000,20.960167,6.389734,17.680000,4.000000,0.000000,0.000000,1.078042
0.020000,20.997312,6.460583,17.760000,4.000000,0.000000,0.000000,1.097654
0.020000,21.033087,6.532137,17.840000,4.000000,0.000000,0.000000,1.116587
0.020000,21.067524,6.604344,17.920000,4.000000,0.000000,0.000000,1.134858
0.020000,21.100661,6.677159,18.000000,4.000000,0.000000,0.000000,1.152487
0.020000,21.132531,6.750534,18.080000,4.000000,0.000000,0.000000,1.169493
0.020000,21.163171,6.824433,18.160000,4.000000,0.000000,0.000000,1.185896
0.020000,21.192617,6.898816,18.240000,4.000000,0.000000,0.000000,1.201718
0.020000,21.220904,6.973648,18.320000,4.000000,0.000000,0.000000,1.216979
0.020000,21.248066,7.048894,18.400000,4.000000,0.000000,0.000000,1.231701
0.020000,21.274136,7.124525,18.480000,4.000000,0.000000,0.000000,1.245905
0.020000,21.299149,7.200513,18.560000,4.000000,0.000000,0.000000,1.259612
0.020000,21.323137,7.276834,18.640000,4.000000,0.000000,0.000000,1.272841
0.020000,21.346130,7.353457,18.720000,4.000000,0.000000,0.000000,1.285612
0.020000,21.368160,7.430362,18.800000,4.000000,0.000000,0.000000,1.297945
0.020000,21.389257,7.507531,18.880000,4.000000,0.000000,0.000000,1.309858
0.020000,21.409448,7.584940,18.960000,4.000000,0.000000,0.000000,1.321368
0.020000,21.428761,7.662572,19.040000,4.000000,0.000000,0.000000,1.332493
0.020000,21.447225,7.740413,19.120000,4.000000,0.000000,0.000000,1.343251
0.020000,21.464865,7.818447,19.200000,4.000000,0.000000,0.000000,1.353656
0.020000,21.481704,7.896652,19.280000,4.000000,0.000000,0.000000,1.363722
0.020000,21.497767,7.975021,19.360000,4.000000,0.000000,0.000000,1.373466
0.020000,21.513079,8.053542,19.440000,4.000000,0.000000,0.000000,1.382901
0.020000,21.527661,8.132202,19.520000,4.000000,0.000000,0.000000,1.392040
0.020000,21.541536,8.210992,19.600000,4.000000,0.000000,0.000000,1.400896
0.020000,21.554722,8.289895,19.680000,4.000000,0.000000,0.000000,1.409481
0.020000,21.567240,8.368907,19.760000,4.000000,0.000000,0.000000,1.417805
0.020000,21.579111,8.448021,19.840000,4.000000,0.000000,0.000000,1.425880
0.020000,21.590352,8.527232,19.920000,4.000000,0.000000,0.000000,1.433718
0.020000,21.600981,8.606517,20.000000,4.000000,0.000000,0.000000,1.441326
0.020000,21.611015,8.685888,20.080000,4.000000,0.000000,0.000000,1.448715
0.020000,21.620471,8.765325,20.160000,4.000000,0.000000,0.000000,1.455893
0.020000,21.629364,8.844832,20.240000,4.000000,0.000000,0.000000,1.462870
0.020000,21.637710,8.924391,20.320000,4.000000,0.000000,0.000000,1.469653
0.020000,21.645524,9.004011,20.400000,4.000000,0.000000,0.000000,1.476250
0.020000,21.652820,9.083677,20.480000,4.000000,0.000000,0.000000,1.482668
0.020000,21.659611,9.163386,20.560000,4.000000,0.000000,0.000000,1.488914
0.020000,21.665870,9.242604,20.639465,3.946452,-2.677381,-133.869074,1.494955
0.020000,21.671537,9.320146,20.717213,3.828389,-5.903188,-161.290323,1.500714
0.020000,21.676603,9.395252,20.792490,3.699356,-6.451613,-27.421249,1.506152
0.020000,21.681113,9.467809,20.865187,3.570324,-6.451613,0.000000,1.511280
0.020000,21.685113,9.537813,20.935303,3.441292,-6.451613,0.000000,1.516114
