dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,11.976563,7.803734,7.684561,3.873976,-0.467282,-0.059057,5.791050
0.020000,12.044732,7.767304,7.761853,3.864606,-0.468515,-0.061613,5.793758
0.020000,12.112836,7.731153,7.838957,3.855210,-0.469788,-0.063665,5.796653
0.020000,12.180881,7.695294,7.915873,3.845788,-0.471091,-0.065170,5.799738
0.020000,12.248872,7.659739,7.992600,3.836340,-0.472392,-0.065023,5.803011
0.020000,12.316815,7.624500,8.069137,3.826866,-0.473717,-0.066251,5.806473
0.020000,12.384714,7.589590,8.145484,3.817365,-0.475055,-0.066925,5.810126
0.020000,12.452573,7.555022,8.221641,3.807838,-0.476352,-0.064821,5.813969
0.020000,12.520397,7.520807,8.297607,3.798285,-0.477610,-0.062891,5.818004
0.020000,12.588190,7.486957,8.373381,3.788709,-0.478812,-0.060125,5.822229
0.020000,12.655957,7.453486,8.448963,3.779110,-0.479942,-0.056472,5.826647
0.020000,12.723702,7.420406,8.524353,3.769491,-0.480979,-0.051881,5.831257
0.020000,12.791428,7.387729,8.599550,3.759853,-0.481905,-0.046301,5.836060
0.020000,12.859139,7.355467,8.674554,3.750199,-0.482699,-0.039681,5.841056
0.020000,12.926838,7.323633,8.749365,3.740532,-0.483338,-0.031971,5.846245
0.020000,12.994529,7.292238,8.823982,3.730856,-0.483801,-0.023122,5.851628
0.020000,13.062215,7.261295,8.898405,3.721175,-0.484062,-0.013088,5.857204
0.020000,13.129899,7.230816,8.972635,3.711493,-0.484099,-0.001824,5.862974
0.020000,13.197584,7.200813,9.046672,3.701816,-0.483853,0.012287,5.868938
0.020000,13.265271,7.171298,9.120515,3.692148,-0.483391,0.023119,5.875095
0.020000,13.332965,7.142284,9.194164,3.682496,-0.482614,0.038857,5.881445
0.020000,13.400667,7.113780,9.267622,3.672866,-0.481491,0.056156,5.887987
0.020000,13.459170,7.089471,9.330974,3.167604,-25.263070,-1239.078965,5.889958
0.020000,13.531913,7.059348,9.409707,3.936667,38.453127,3185.809821,5.891225
0.020000,13.604626,7.029349,9.488366,3.932927,-0.186985,-1932.005574,5.892566
0.020000,13.677309,6.999479,9.566947,3.929068,-0.192935,-0.297515,5.893985
0.020000,13.749964,6.969745,9.645451,3.925206,-0.193104,-0.008431,5.895481
0.020000,13.822591,6.940152,9.723876,3.921232,-0.198700,-0.279805,5.897056
0.020000,13.895192,6.910707,9.802221,3.917239,-0.199658,-0.047890,5.898712
0.020000,13.967766,6.881415,9.880483,3.913127,-0.205626,-0.298409,5.900449
0.020000,14.040316,6.852284,9.958663,3.908996,-0.206553,-0.046344,5.902269
0.020000,14.112840,6.823319,10.036757,3.904717,-0.213943,-0.369535,5.904175
0.020000,14.185341,6.794527,10.114766,3.900443,-0.213693,0.012543,5.906166
0.020000,14.257818,6.765916,10.192686,3.895976,-0.223325,-0.481620,5.908246
0.020000,14.330272,6.737491,10.270516,3.891534,-0.222143,0.059111,5.910416
0.020000,14.402703,6.709260,10.348254,3.886892,-0.232059,-0.495807,5.912678
0.020000,14.475111,6.681231,10.425898,3.882200,-0.234623,-0.128192,5.915034
0.020000,14.547497,6.653410,10.503446,3.877404,-0.239809,-0.259324,5.917486
0.020000,14.619859,6.625806,10.580895,3.872432,-0.248594,-0.439257,5.920037
0.020000,14.692200,6.598426,10.658244,3.867446,-0.249270,-0.033774,5.922689
0.020000,14.764517,6.571277,10.735489,3.862252,-0.259700,-0.521494,5.925444
0.020000,14.836810,6.544369,10.812627,3.856910,-0.267101,-0.370060,5.928305
0.020000,14.909080,6.517709,10.889658,3.851528,-0.269108,-0.100370,5.931275
0.020000,14.981325,6.491307,10.966576,3.845923,-0.280269,-0.558019,5.934356
0.020000,15.053544,6.465170,11.043379,3.840150,-0.288635,-0.418331,5.937553
0.020000,15.125737,6.439309,11.120064,3.834239,-0.295546,-0.345515,5.940868
0.020000,15.197902,6.413732,11.196628,3.828216,-0.301181,-0.281766,5.944304
0.020000,15.270039,6.388449,11.273067,3.821940,-0.313780,-0.629937,5.947866
0.020000,15.342144,6.363470,11.349377,3.815480,-0.322988,-0.460421,5.951556
0.020000,15.414217,6.338805,11.425553,3.808827,-0.332674,-0.484315,5.955379
0.020000,15.486255,6.314464,11.501593,3.801969,-0.342869,-0.509754,5.959339
0.020000,15.558258,6.290459,11.577491,3.794932,-0.351866,-0.449827,5.963440
0.020000,15.630221,6.266800,11.653244,3.787641,-0.364562,-0.634822,5.967688
0.020000,15.702143,6.243498,11.728846,3.780094,-0.377359,-0.639817,5.972086
0.020000,15.774019,6.220567,11.804292,3.772294,-0.389987,-0.631394,5.976640
0.020000,15.845847,6.198017,11.879576,3.764228,-0.403309,-0.666121,5.981356
0.020000,15.917623,6.175861,11.954694,3.755880,-0.417370,-0.703038,5.986238
0.020000,15.989342,6.154112,12.029639,3.747236,-0.432215,-0.742260,5.991293
0.020000,16.061001,6.132783,12.104404,3.738278,-0.447893,-0.783907,5.996527
0.020000,16.132594,6.111889,12.178984,3.728989,-0.464455,-0.828094,6.001947
0.020000,16.204117,6.091442,12.253372,3.719385,-0.480209,-0.787690,6.007559
0.020000,16.275563,6.071458,12.327560,3.709425,-0.498021,-0.890588,6.013371
0.020000,16.346926,6.051951,12.401541,3.699043,-0.519076,-1.052760,6.019391
0.020000,16.418198,6.032938,12.475306,3.688249,-0.539690,-1.030685,6.025626
0.020000,16.489373,6.014434,12.548847,3.677020,-0.561476,-1.089326,6.032084
0.020000,16.560443,5.996455,12.622155,3.665445,-0.578758,-0.864089,6.038776
0.020000,16.631398,5.979019,12.695222,3.653332,-0.605645,-1.344354,6.045710
0.020000,16.702229,5.962142,12.768035,3.640663,-0.633429,-1.389186,6.052895
0.020000,16.772927,5.945843,12.840588,3.627633,-0.651527,-0.904927,6.060343
0.020000,16.843479,5.930139,12.912866,3.613913,-0.685977,-1.722499,6.068065
0.020000,16.913874,5.915051,12.984860,3.599700,-0.710673,-1.234783,6.076071
0.020000,16.984099,5.900597,13.056557,3.584840,-0.742955,-1.614095,6.084373
0.020000,17.054140,5.886797,13.127945,3.569404,-0.771812,-1.442864,6.092985
0.020000,17.123981,5.873671,13.199009,3.553185,-0.810983,-1.958535,6.101920
0.020000,17.193610,5.861241,13.269738,3.536479,-0.835283,-1.214994,6.111192
0.020000,17.263006,5.849528,13.340116,3.518863,-0.880771,-2.274436,6.120814
0.020000,17.332150,5.838553,13.410126,3.500506,-0.917850,-1.853939,6.130803
0.020000,17.401025,5.828338,13.479754,3.481406,-0.955021,-1.858520,6.141174
0.020000,17.469609,5.818906,13.548984,3.461497,-0.995431,-2.020521,6.151945
0.020000,17.537880,5.810280,13.617797,3.440663,-1.041733,-2.315124,6.163131
0.020000,17.605812,5.802482,13.686176,3.418934,-1.086431,-2.234857,6.174752
0.020000,17.673382,5.795536,13.754101,3.396274,-1.133014,-2.329146,6.186826
0.020000,17.740561,5.789464,13.821554,3.372646,-1.181415,-2.420065,6.199373
0.020000,17.807321,5.784291,13.888515,3.348015,-1.231524,-2.505474,6.212412
0.020000,17.873632,5.780038,13.954962,3.322355,-1.283010,-2.574272,6.225963
0.020000,17.939463,5.776728,14.020876,3.295740,-1.330764,-2.387694,6.240049
0.020000,18.004781,5.774384,14.086236,3.267959,-1.389043,-2.913988,6.254690
0.020000,18.069548,5.773027,14.151017,3.239082,-1.443832,-2.739450,6.269907
0.020000,18.133732,5.772678,14.215202,3.209225,-1.492860,-2.451394,0.002536
0.020000,18.197293,5.773357,14.278766,3.178235,-1.549479,-2.830915,0.018971
0.020000,18.260193,5.775084,14.341691,3.146207,-1.601393,-2.595743,0.036046
0.020000,18.322394,5.777875,14.403954,3.113170,-1.651875,-2.524079,0.053782
0.020000,18.383856,5.781747,14.465538,3.079199,-1.698534,-2.332934,0.072197
0.020000,18.444538,5.786714,14.526423,3.044269,-1.746508,-2.398705,0.091310
0.020000,18.504403,5.792790,14.586595,3.008606,-1.783169,-1.833060,0.111137
0.020000,18.563411,5.799985,14.646041,2.972271,-1.816722,-1.677671,0.131691
0.020000,18.621526,5.808308,14.704748,2.935366,-1.845251,-1.426413,0.152983
0.020000,18.678711,5.817766,14.762711,2.898117,-1.862480,-0.861455,0.175019
0.020000,18.734935,5.828365,14.819925,2.860727,-1.869500,-0.351020,0.197803
0.020000,18.790170,5.840108,14.876394,2.823435,-1.864601,0.244953,0.221333
0.020000,18.844389,5.852996,14.932124,2.786514,-1.846057,0.927197,0.245601
0.020000,18.897574,5.867031,14.987129,2.750270,-1.812193,1.693197,0.270594
0.020000,18.949709,5.882213,15.041430,2.715040,-1.761463,2.536530,0.296292
0.020000,19.000787,5.898540,15.095054,2.681190,-1.692536,3.446308,0.322666
0.020000,19.050805,5.916014,15.148036,2.649122,-1.603409,4.456371,0.349682
0.020000,19.099767,5.934635,15.200420,2.619188,-1.496670,5.336927,0.377296
0.020000,19.147685,5.954405,15.252256,2.591804,-1.369219,6.372554,0.405458
0.020000,19.194576,5.975330,15.303604,2.567363,-1.222044,7.358766,0.434109
0.020000,19.240462,5.997416,15.354528,2.546231,-1.056583,8.273032,0.463183
0.020000,19.285371,6.020674,15.405103,2.528728,-0.875182,9.070092,0.492606
0.020000,19.329336,6.045117,15.455406,2.515147,-0.679046,9.806779,0.522301
0.020000,19.372391,6.070763,15.505520,2.505714,-0.471611,10.371733,0.552185
0.020000,19.414571,6.097632,15.555531,2.500561,-0.257691,10.696013,0.582172
0.020000,19.455914,6.125745,15.605527,2.499800,-0.038043,10.982414,0.612173
0.020000,19.496455,6.155127,15.655596,2.503429,0.181446,10.974460,0.642103
0.020000,19.536226,6.185804,15.705823,2.511365,0.396807,10.768018,0.671873
0.020000,19.575256,6.217800,15.756292,2.523455,0.604517,10.385491,0.701402
0.020000,19.613572,6.251139,15.807082,2.539480,0.801220,9.835152,0.730610
0.020000,19.651194,6.285842,15.858265,2.559161,0.984079,9.142967,0.759425
0.020000,19.688137,6.321929,15.909909,2.582179,1.150880,8.340046,0.787780
0.020000,19.724414,6.359413,15.962072,2.608180,1.300088,7.460408,0.815614
0.020000,19.760030,6.398304,16.014808,2.636771,1.429538,6.472510,0.842878
0.020000,19.794987,6.438604,16.068157,2.667451,1.533965,5.221338,0.869526
0.020000,19.829286,6.480315,16.122159,2.700104,1.632679,4.935694,0.895523
0.020000,19.862920,6.523427,16.176838,2.733988,1.694220,3.077061,0.920841
0.020000,19.895886,6.567929,16.232221,2.769116,1.756369,3.107419,0.945458
0.020000,19.928173,6.613802,16.288317,2.804803,1.784374,1.400256,0.969360
0.020000,19.959774,6.661023,16.345135,2.840935,1.806570,1.109825,0.992539
0.020000,19.990679,6.709564,16.402680,2.877245,1.815496,0.446277,1.014993
0.020000,20.020879,6.759396,16.460949,2.913433,1.809400,-0.304762,1.036723
0.020000,20.050366,6.810483,16.519935,2.949311,1.793894,-0.775318,1.057736
0.020000,20.079133,6.862788,16.579630,2.984717,1.770328,-1.178318,1.078042
0.020000,20.107172,6.916269,16.640015,3.019252,1.726752,-2.178765,1.097654
0.020000,20.134479,6.970890,16.701081,3.053312,1.702980,-1.188641,1.116587
0.020000,20.161050,7.026605,16.762808,3.086371,1.652981,-2.499929,1.134858
