dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,15.251312,4.288428,11.275614,4.235771,0.402950,0.672195,5.981356
0.020000,15.332418,4.263392,11.360496,4.244112,0.417039,0.704424,5.986238
0.020000,15.413813,4.238709,11.445551,4.252748,0.431798,0.737976,5.991293
0.020000,15.495505,4.214395,11.530785,4.261693,0.447257,0.772914,5.996527
0.020000,15.577504,4.190463,11.616204,4.270962,0.463443,0.809302,6.001947
0.020000,15.659818,4.166932,11.701816,4.280610,0.482400,0.947866,6.007559
0.020000,15.742459,4.143817,11.787629,4.290629,0.500952,0.927623,6.013371
0.020000,15.825435,4.121136,11.873649,4.300984,0.517790,0.841863,6.019391
0.020000,15.908756,4.098909,11.959883,4.311730,0.537267,0.973870,6.025626
0.020000,15.992432,4.077155,12.046341,4.322882,0.557637,1.018524,6.032084
0.020000,16.076476,4.055894,12.133033,4.334597,0.585747,1.405475,6.038776
0.020000,16.160899,4.035149,12.219967,4.346699,0.605082,0.966756,6.045710
0.020000,16.245709,4.014942,12.307151,4.359217,0.625920,1.041883,6.052895
0.020000,16.330922,3.995296,12.394600,4.372441,0.661187,1.763371,6.060343
0.020000,16.416548,3.976238,12.482321,4.386036,0.679759,0.928591,6.068065
0.020000,16.502600,3.957794,12.570327,4.400300,0.713156,1.669859,6.076071
0.020000,16.589089,3.939993,12.658629,4.415111,0.740565,1.370422,6.084373
0.020000,16.676030,3.922864,12.747241,4.430622,0.775550,1.749269,6.092985
0.020000,16.763433,3.906439,12.836174,4.446646,0.801218,1.283389,6.101920
0.020000,16.851316,3.890750,12.925447,4.463629,0.849144,2.396320,6.111192
0.020000,16.939688,3.875834,13.015069,4.481113,0.874222,1.253899,6.120814
0.020000,17.028564,3.861728,13.105057,4.499386,0.913638,1.970807,6.130803
0.020000,17.117957,3.848471,13.195427,4.518525,0.956962,2.166176,6.141174
0.020000,17.207881,3.836106,13.286198,4.538529,1.000197,2.161773,6.151945
0.020000,17.298348,3.824676,13.377384,4.559324,1.039723,1.976273,6.163131
0.020000,17.389371,3.814228,13.469005,4.581030,1.085289,2.278315,6.174752
0.020000,17.480962,3.804814,13.561079,4.603675,1.132272,2.349142,6.186826
0.020000,17.573132,3.796485,13.653624,4.627287,1.180571,2.414948,6.199373
0.020000,17.665892,3.789297,13.746662,4.651888,1.230055,2.474189,6.212412
0.020000,17.759250,3.783311,13.840212,4.677504,1.280798,2.537174,6.225963
0.020000,17.853218,3.778588,13.934298,4.704296,1.339633,2.941740,6.240049
0.020000,17.947797,3.775196,14.028938,4.732009,1.385616,2.299166,6.254690
0.020000,18.042991,3.773203,14.124153,4.760761,1.437643,2.601361,6.269907
0.020000,18.138805,3.772684,14.219968,4.790731,1.498496,3.042649,0.002536
0.020000,18.235233,3.773717,14.316402,4.821675,1.547179,2.434103,0.018971
0.020000,18.332270,3.776383,14.413475,4.853680,1.600265,2.654302,0.036046
0.020000,18.429905,3.780766,14.511209,4.886704,1.651165,2.545021,0.053782
0.020000,18.528125,3.786957,14.609624,4.920733,1.701473,2.515425,0.072197
0.020000,18.626905,3.795046,14.708735,4.955540,1.740342,1.943407,0.091310
