dt,x,y,position,velocity,acceleration,jerk,heading
0.200000,16.734335,5.811825,15.050000,0.500000,0.000000,0.000000,5.764934
0.200000,16.821768,5.763295,15.150000,0.500000,0.000000,0.000000,5.788083
0.200000,16.910310,5.716821,15.250000,0.500000,0.000000,0.000000,5.811651
0.200000,16.999931,5.672464,15.350000,0.500000,0.000000,0.000000,5.835604
0.200000,17.090597,5.630283,15.450000,0.500000,0.000000,0.000000,5.859903
0.200000,17.182266,5.590331,15.550000,0.500000,0.000000,0.000000,5.884505
0.200000,17.274896,5.552658,15.650000,0.500000,0.000000,0.000000,5.909364
0.200000,17.368437,5.517310,15.750000,0.500000,0.000000,0.000000,5.934431
0.200000,17.462838,5.484325,15.850000,0.500000,0.000000,0.000000,5.959654
0.200000,17.558042,5.453736,15.950000,0.500000,0.000000,0.000000,5.984980
0.200000,17.653991,5.425572,16.050000,0.500000,0.000000,0.000000,6.010353
0.200000,17.750623,5.399850,16.150000,0.500000,0.000000,0.000000,6.035719
0.200000,17.847877,5.376585,16.250000,0.500000,0.000000,0.000000,6.061024
0.200000,17.945686,5.355783,16.350000,0.500000,0.000000,0.000000,6.086213
0.200000,18.043987,5.337444,16.450000,0.500000,0.000000,0.000000,6.111234
0.200000,18.142715,5.321559,16.550000,0.500000,0.000000,0.000000,6.136038
0.200000,18.241805,5.308115,16.650000,0.500000,0.000000,0.000000,6.160577
0.200000,18.341193,5.297091,16.750000,0.500000,0.000000,0.000000,6.184809
0.200000,18.440817,5.288461,16.850000,0.500000,0.000000,0.000000,6.208692
0.200000,18.540618,5.282195,16.950000,0.500000,0.000000,0.000000,6.232192
0.200000,18.640538,5.278254,17.050000,0.500000,0.000000,0.000000,6.255277
0.200000,18.740522,5.276599,17.150000,0.500000,0.000000,0.000000,6.277919
0.200000,18.840519,5.277185,17.250000,0.500000,0.000000,0.000000,0.016910
0.200000,18.940478,5.279965,17.350000,0.500000,0.000000,0.000000,0.038600
0.200000,19.040355,5.284886,17.450000,0.500000,0.000000,0.000000,0.059790
0.200000,19.140107,5.291898,17.550000,0.500000,0.000000,0.000000,0.080469
0.200000,19.239695,5.300944,17.650000,0.500000,0.000000,0.000000,0.100627
0.200000,19.339084,5.311970,17.750000,0.500000,0.000000,0.000000,0.120261
0.200000,19.438240,5.324920,17.850000,0.500000,0.000000,0.000000,0.139369
0.200000,19.537135,5.339735,17.950000,0.500000,0.000000,0.000000,0.157951
0.200000,19.635743,5.356360,18.050000,0.500000,0.000000,0.000000,0.176011
0.200000,19.734038,5.374737,18.150000,0.500000,0.000000,0.000000,0.193555
0.200000,19.832001,5.394811,18.250000,0.500000,0.000000,0.000000,0.210588
0.200000,19.929613,5.416526,18.350000,0.500000,0.000000,0.000000,0.227119
0.200000,20.026860,5.439827,18.450000,0.500000,0.000000,0.000000,0.243159
0.200000,20.113267,5.461880,18.550000,0.500000,0.000000,0.000000,0.256616
0.200000,20.209789,5.488019,18.650000,0.500000,0.000000,0.000000,0.272484
0.200000,20.305871,5.515737,18.750000,0.500000,0.000000,0.000000,0.289429
0.200000,20.401450,5.545135,18.850000,0.500000,0.000000,0.000000,0.307557
0.200000,20.496458,5.576320,18.950000,0.500000,0.000000,0.000000,0.326985
0.200000,20.590825,5.609413,19.050000,0.500000,0.000000,0.000000,0.347844
0.200000,20.684450,5.644539,19.150000,0.500000,0.000000,0.000000,0.370277
0.200000,20.777230,5.681835,19.250000,0.500000,0.000000,0.000000,0.394444
0.200000,20.869048,5.721449,19.350000,0.500000,0.000000,0.000000,0.420520
0.200000,20.959756,5.763536,19.450000,0.500000,0.000000,0.000000,0.448691
0.200000,21.049191,5.808262,19.550000,0.500000,0.000000,0.000000,0.479160
0.200000,21.137162,5.855800,19.650000,0.500000,0.000000,0.000000,0.512136
0.200000,21.223452,5.906330,19.750000,0.500000,0.000000,0.000000,0.547834
0.200000,21.307803,5.960027,19.850000,0.500000,0.000000,0.000000,0.586458
0.200000,21.389931,6.017069,19.950000,0.500000,0.000000,0.000000,0.628196
0.200000,21.469506,6.077615,20.050000,0.500000,0.000000,0.000000,0.673189
0.200000,21.546172,6.141807,20.150000,0.500000,0.000000,0.000000,0.721518
0.200000,21.619531,6.209748,20.250000,0.500000,0.000000,0.000000,0.773165
0.200000,21.689170,6.281497,20.350000,0.500000,0.000000,0.000000,0.827984
