dt,x,y,position,velocity,acceleration,jerk,heading
0.200000,21.120924,7.323101,19.900839,0.243425,0.086115,0.050452,1.419263
0.200000,21.127563,7.375041,19.953202,0.261815,0.091948,0.029165,1.466895
0.200000,21.132127,7.430983,20.009330,0.280637,0.094114,0.010830,1.510763
0.200000,21.134488,7.490799,20.069193,0.299315,0.093386,-0.003637,1.550896
0.200000,21.134563,7.554286,20.132679,0.317432,0.090586,-0.014004,1.587406
0.200000,21.132317,7.621192,20.199623,0.334720,0.086442,-0.020716,1.620459
0.200000,21.127762,7.691249,20.269828,0.351026,0.081528,-0.024574,1.650252
0.200000,21.120947,7.764189,20.343085,0.366285,0.076296,-0.026160,1.676992
0.200000,21.111954,7.839755,20.419185,0.380500,0.071077,-0.026092,1.700890
0.200000,21.100889,7.917717,20.497928,0.393715,0.066074,-0.025014,1.722146
0.200000,21.087873,7.997867,20.579128,0.406000,0.061427,-0.023238,1.740945
0.200000,21.073039,8.080025,20.662615,0.417433,0.057162,-0.021324,1.757457
0.200000,21.056528,8.164041,20.748237,0.428112,0.053395,-0.018834,1.771834
0.200000,21.038484,8.249787,20.835862,0.438124,0.050063,-0.016661,1.784209
0.200000,21.019052,8.337165,20.925374,0.447562,0.047189,-0.014369,1.794696
0.200000,20.998379,8.426097,21.016677,0.456513,0.044757,-0.012161,1.803393
0.200000,20.976610,8.516526,21.109690,0.465063,0.042746,-0.010055,1.810380
0.200000,20.953889,8.608416,21.204348,0.473290,0.041136,-0.008049,1.815722
0.200000,20.930361,8.701751,21.300602,0.481271,0.039909,-0.006135,1.819468
0.200000,20.906171,8.796529,21.398418,0.489081,0.039050,-0.004293,1.821652
0.200000,20.881464,8.892766,21.497776,0.496791,0.038550,-0.002503,1.822294
0.200000,20.856387,8.990495,21.598671,0.504472,0.038405,-0.000722,1.821399
0.200000,20.831092,9.089761,21.701110,0.512194,0.038607,0.001009,1.818960
0.200000,20.805735,9.190628,21.805115,0.520026,0.039162,0.002776,1.814955
0.200000,20.780479,9.293172,21.910724,0.528043,0.040083,0.004606,1.809346
0.200000,20.755498,9.397486,22.017987,0.536317,0.041369,0.006429,1.802083
0.200000,20.730978,9.503677,22.126972,0.544925,0.043042,0.008362,1.793098
0.200000,20.707120,9.611867,22.237762,0.553949,0.045119,0.010388,1.782307
0.200000,20.684145,9.722195,22.350456,0.563473,0.047619,0.012496,1.769612
0.200000,20.662299,9.834813,22.465174,0.573587,0.050573,0.014770,1.754894
0.200000,20.641856,9.949887,22.582050,0.584380,0.053964,0.016959,1.738016
0.200000,20.623126,10.067595,22.701238,0.595943,0.057814,0.019246,1.718826
0.200000,20.606465,10.188123,22.822912,0.608371,0.062139,0.021628,1.697149
0.200000,20.592275,10.311659,22.947261,0.621741,0.066853,0.023571,1.672798
0.200000,20.581020,10.438384,23.074485,0.636120,0.071892,0.025190,1.645570
0.200000,20.573229,10.568460,23.204793,0.651544,0.077120,0.026142,1.615256
0.200000,20.570386,10.651455,23.287837,0.415218,-1.181630,-6.293749,1.594666
0.200000,20.570022,10.668169,23.304554,0.083588,-1.658147,-2.382584,1.590402
0.200000,20.570022,10.668169,23.304554,0.000000,-0.417942,6.201025,1.590402
